,respondent,card,category,categoryId,categoryStandardized,order,variant
3547,12,Student Loan Repayment,"Credit, Debt and Support",51,"Credit, Debt and Support",5,B50
3548,12,Travel Insurance,Insurance,50,Insurance,4,B50
3549,12,Trustee Banking,Deposit/Withdraw,55,Deposit/Withdraw,4,B50
3550,15,Account Statements,daily,60,Daily,4,B50
3551,15,Balance Transfer,FInance,56,Finance,12,B50
3552,15,Bereavement Support,Information,59,Information,4,B50
3553,15,Bonds,stocks and shares,57,Stocks,2,B50
3554,15,Budgeting Tools and Resources,Assistance,58,Assistance,1,B50
3555,15,Car Insurance Renewal,Assistance,58,Assistance,7,B50
3556,15,Cardless Cash Withdrawal,daily,60,Daily,5,B50
3557,15,Cheque Payments,FInance,56,Finance,5,B50
3558,15,Claims,Information,59,Information,3,B50
3559,15,Credit Score,daily,60,Daily,8,B50
3560,15,Current Accounts,FInance,56,Finance,16,B50
3561,15,Daily Savings,daily,60,Daily,7,B50
3562,15,Data and Privacy Control,Assistance,58,Assistance,13,B50
3563,15,Debit Cards,FInance,56,Finance,1,B50
3564,15,Debt Management Services,Assistance,58,Assistance,6,B50
3565,15,Digital Confidence,Assistance,58,Assistance,4,B50
3566,15,Financial Assistance,Assistance,58,Assistance,10,B50
3567,15,Financial Education Webinars,Information,59,Information,1,B50
3568,15,Fixed Deposit,FInance,56,Finance,7,B50
3569,15,Fixed Term Savings,FInance,56,Finance,9,B50
3570,15,Fixed-rate Credit Card,FInance,56,Finance,11,B50
3571,15,Fraud Alerts and Monitoring,Information,59,Information,6,B50
3572,15,Fund Performance,FInance,56,Finance,8,B50
3573,15,Google/Apple Pay,daily,60,Daily,1,B50
3574,15,Insurance Coverage Calculator,Assistance,58,Assistance,8,B50
3575,15,Interest Rates,Assistance,58,Assistance,14,B50
3576,15,International Payments,FInance,56,Finance,6,B50
3577,15,International Trading,stocks and shares,57,Stocks,1,B50
3578,15,Investment Accounts,stocks and shares,57,Stocks,4,B50
3579,15,ISA Accounts,FInance,56,Finance,13,B50
3580,15,Life Insurance Coverage,Information,59,Information,5,B50
3581,15,Mobile Banking App,FInance,56,Finance,3,B50
3582,15,Mortgage Calculator,Assistance,58,Assistance,16,B50
3583,15,Mortgage Rates,Assistance,58,Assistance,15,B50
3584,15,Online Purchases,daily,60,Daily,3,B50
3585,15,Other Borrowing Options,Assistance,58,Assistance,9,B50
3586,15,Overdraft Protection,Assistance,58,Assistance,5,B50
3587,15,Personal Loan Calculator,Assistance,58,Assistance,2,B50
3588,15,Personal Pension,FInance,56,Finance,15,B50
3589,15,Personalised Financial Advice,Information,59,Information,2,B50
3590,15,Remortgage Options,Assistance,58,Assistance,12,B50
3591,15,Retirement Planning Calculator,Assistance,58,Assistance,11,B50
3592,15,Rewards Programme,daily,60,Daily,2,B50
3593,15,Savings Options,daily,60,Daily,6,B50
3594,15,Self-Invested Personal Pension (SIPP),FInance,56,Finance,4,B50
3595,15,Stock Trading and Shares,stocks and shares,57,Stocks,3,B50
3596,15,Student account,FInance,56,Finance,2,B50
3597,15,Student Loan Repayment,FInance,56,Finance,10,B50
3598,15,Travel Insurance,Assistance,58,Assistance,3,B50
3599,15,Trustee Banking,FInance,56,Finance,14,B50
3600,18,Account Statements,Banking,62,Banking,20,B50
3601,18,Balance Transfer,Banking,62,Banking,22,B50
3602,18,Bereavement Support,Support,68,Support,1,B50
3603,18,Bonds,Investing,61,Investments,3,B50
3604,18,Budgeting Tools and Resources,Banking,62,Banking,10,B50
3605,18,Car Insurance Renewal,Insurance,64,Insurance,1,B50
3606,18,Cardless Cash Withdrawal,Banking,62,Banking,5,B50
3607,18,Cheque Payments,Banking,62,Banking,6,B50
3608,18,Claims,Investing,61,Investments,5,B50
3609,18,Credit Score,Support,68,Support,3,B50
3610,18,Current Accounts,Banking,62,Banking,11,B50
3611,18,Daily Savings,Investing,61,Investments,2,B50
3612,18,Data and Privacy Control,Financial Education,67,Education,3,B50
3613,18,Debit Cards,Banking,62,Banking,21,B50
3614,18,Debt Management Services,Banking,62,Banking,18,B50
3615,18,Digital Confidence,Financial Education,67,Education,4,B50
3616,18,Financial Assistance,Banking,62,Banking,14,B50
3617,18,Financial Education Webinars,Financial Education,67,Education,1,B50
3618,18,Fixed Deposit,Things I Don't Know About,70,Things I Don't Know About,1,B50
3619,18,Fixed Term Savings,Banking,62,Banking,15,B50
3620,18,Fixed-rate Credit Card,Banking,62,Banking,2,B50
3621,18,Fraud Alerts and Monitoring,Financial Education,67,Education,2,B50
3622,18,Fund Performance,Investing,61,Investments,6,B50
3623,18,Google/Apple Pay,Banking,62,Banking,3,B50
3624,18,Insurance Coverage Calculator,Insurance,64,Insurance,3,B50
3625,18,Interest Rates,Banking,62,Banking,7,B50
3626,18,International Payments,Banking,62,Banking,4,B50
3627,18,International Trading,Investing,61,Investments,4,B50
3628,18,Investment Accounts,Investing,61,Investments,1,B50
3629,18,ISA Accounts,Investing,61,Investments,8,B50
3630,18,Life Insurance Coverage,Insurance,64,Insurance,4,B50
3631,18,Mobile Banking App,Banking,62,Banking,12,B50
3632,18,Mortgage Calculator,Mortgage,66,Mortgages,2,B50
3633,18,Mortgage Rates,Mortgage,66,Mortgages,1,B50
3634,18,Online Purchases,Spending,69,Spending,1,B50
3635,18,Other Borrowing Options,Banking,62,Banking,9,B50
3636,18,Overdraft Protection,Banking,62,Banking,16,B50
3637,18,Personal Loan Calculator,Banking,62,Banking,1,B50
3638,18,Personal Pension,Pensions/Retirement,63,Pensions,2,B50
3639,18,Personalised Financial Advice,Banking,62,Banking,17,B50
3640,18,Remortgage Options,Mortgage,66,Mortgages,3,B50
3641,18,Retirement Planning Calculator,Investing,61,Investments,7,B50
3642,18,Rewards Programme,Support,68,Support,2,B50
3643,18,Savings Options,Banking,62,Banking,8,B50
3644,18,Self-Invested Personal Pension (SIPP),Pensions/Retirement,63,Pensions,1,B50
3645,18,Stock Trading and Shares,Investing,61,Investments,9,B50
3646,18,Student account,Banking,62,Banking,19,B50
3647,18,Student Loan Repayment,Loans,65,Loans,1,B50
3648,18,Travel Insurance,Insurance,64,Insurance,2,B50
3649,18,Trustee Banking,Banking,62,Banking,13,B50
3650,19,Account Statements,CURRENT ACCOUNT,71,Accounts,2,B50
3651,19,Balance Transfer,CREDIT CARD ACCOUNT,72,Credit/debit cards,1,B50
3652,19,Bereavement Support,INSURANCE INTELLIGENCE,78,Insurance,1,B50
3653,19,Bonds,INVESTMENT,74,Investments,2,B50
3654,19,Budgeting Tools and Resources,FINANCIAL INTELLIGENCE,76,Financial literacy,2,B50
3655,19,Car Insurance Renewal,CURRENT ACCOUNT,71,Accounts,3,B50
3656,19,Cardless Cash Withdrawal,CURRENT ACCOUNT,71,Accounts,10,B50
3657,19,Cheque Payments,CURRENT ACCOUNT,71,Accounts,5,B50
3658,19,Claims,INVESTMENT,74,Investments,6,B50
3659,19,Credit Score,FINANCIAL INTELLIGENCE,76,Financial literacy,3,B50
3660,19,Current Accounts,CURRENT ACCOUNT,71,Accounts,15,B50
3661,19,Daily Savings,CURRENT ACCOUNT,71,Accounts,14,B50
3662,19,Data and Privacy Control,DIGITAL INTELLIGENCE,73,Digital,2,B50
3663,19,Debit Cards,CURRENT ACCOUNT,71,Accounts,13,B50
3664,19,Debt Management Services,FINANCIAL INTELLIGENCE,76,Financial literacy,6,B50
3665,19,Digital Confidence,DIGITAL INTELLIGENCE,73,Digital,1,B50
3666,19,Financial Assistance,FINANCIAL INTELLIGENCE,76,Financial literacy,5,B50
3667,19,Financial Education Webinars,FINANCIAL INTELLIGENCE,76,Financial literacy,4,B50
3668,19,Fixed Deposit,CURRENT ACCOUNT,71,Accounts,9,B50
3669,19,Fixed Term Savings,CURRENT ACCOUNT,71,Accounts,6,B50
3670,19,Fixed-rate Credit Card,CREDIT CARD ACCOUNT,72,Credit/debit cards,2,B50
3671,19,Fraud Alerts and Monitoring,DIGITAL INTELLIGENCE,73,Digital,4,B50
3672,19,Fund Performance,INVESTMENT,74,Investments,7,B50
3673,19,Google/Apple Pay,DIGITAL INTELLIGENCE,73,Digital,3,B50
3674,19,Insurance Coverage Calculator,INSURANCE INTELLIGENCE,78,Insurance,3,B50
3675,19,Interest Rates,CREDIT CARD ACCOUNT,72,Credit/debit cards,3,B50
3676,19,International Payments,CURRENT ACCOUNT,71,Accounts,8,B50
3677,19,International Trading,INVESTMENT,74,Investments,3,B50
3678,19,Investment Accounts,INVESTMENT,74,Investments,5,B50
3679,19,ISA Accounts,INVESTMENT,74,Investments,4,B50
3680,19,Life Insurance Coverage,INSURANCE INTELLIGENCE,78,Insurance,2,B50
3681,19,Mobile Banking App,CURRENT ACCOUNT,71,Accounts,4,B50
3682,19,Mortgage Calculator,MORTGAGE ACCOUNT,75,Mortgages,2,B50
3683,19,Mortgage Rates,MORTGAGE ACCOUNT,75,Mortgages,3,B50
3684,19,Online Purchases,CURRENT ACCOUNT,71,Accounts,1,B50
3685,19,Other Borrowing Options,CREDIT CARD ACCOUNT,72,Credit/debit cards,4,B50
3686,19,Overdraft Protection,CURRENT ACCOUNT,71,Accounts,7,B50
3687,19,Personal Loan Calculator,CURRENT ACCOUNT,71,Accounts,12,B50
3688,19,Personal Pension,PENSION ACCOUNT,79,Pensions,2,B50
3689,19,Personalised Financial Advice,FINANCIAL INTELLIGENCE,76,Financial literacy,1,B50
3690,19,Remortgage Options,MORTGAGE ACCOUNT,75,Mortgages,1,B50
3691,19,Retirement Planning Calculator,PENSION ACCOUNT,79,Pensions,1,B50
3692,19,Rewards Programme,CURRENT ACCOUNT,71,Accounts,16,B50
3693,19,Savings Options,CURRENT ACCOUNT,71,Accounts,11,B50
3694,19,Self-Invested Personal Pension (SIPP),PENSION ACCOUNT,79,Pensions,3,B50
3695,19,Stock Trading and Shares,INVESTMENT,74,Investments,1,B50
3696,19,Student account,LOAN,77,Loans,2,B50
3697,19,Student Loan Repayment,LOAN,77,Loans,1,B50
3698,19,Travel Insurance,INSURANCE INTELLIGENCE,78,Insurance,4,B50
3699,19,Trustee Banking,CURRENT ACCOUNT,71,Accounts,17,B50
3700,20,Account Statements,Account types,84,Accounts,2,B50
3701,20,Balance Transfer,Loan options,81,Loans,2,B50
3702,20,Bereavement Support,Insurance,88,Insurance,4,B50
3703,20,Bonds,Loan options,81,Loans,9,B50
3704,20,Budgeting Tools and Resources,Budget,80,Budget,2,B50
3705,20,Car Insurance Renewal,Insurance,88,Insurance,5,B50
3706,20,Cardless Cash Withdrawal,Digital,89,Digital,1,B50
3707,20,Cheque Payments,Digital,89,Digital,9,B50
3708,20,Claims,Loan options,81,Loans,5,B50
3709,20,Credit Score,Insights,85,Insights,4,B50
3710,20,Current Accounts,Account types,84,Accounts,1,B50
3711,20,Daily Savings,Savings,82,Savings,1,B50
3712,20,Data and Privacy Control,Digital,89,Digital,2,B50
3713,20,Debit Cards,Digital,89,Digital,7,B50
3714,20,Debt Management Services,Insights,85,Insights,6,B50
3715,20,Digital Confidence,Digital,89,Digital,10,B50
3716,20,Financial Assistance,Loan options,81,Loans,8,B50
3717,20,Financial Education Webinars,Insights,85,Insights,5,B50
3718,20,Fixed Deposit,Fixed Income,86,Fixed Income,1,B50
3719,20,Fixed Term Savings,Fixed Income,86,Fixed Income,3,B50
3720,20,Fixed-rate Credit Card,Loan options,81,Loans,10,B50
3721,20,Fraud Alerts and Monitoring,Digital,89,Digital,6,B50
3722,20,Fund Performance,Insights,85,Insights,1,B50
3723,20,Google/Apple Pay,Digital,89,Digital,8,B50
3724,20,Insurance Coverage Calculator,Insurance,88,Insurance,2,B50
3725,20,Interest Rates,Insights,85,Insights,3,B50
3726,20,International Payments,Digital,89,Digital,5,B50
3727,20,International Trading,Investment,87,Investments,3,B50
3728,20,Investment Accounts,Investment,87,Investments,2,B50
3729,20,ISA Accounts,Fixed Income,86,Fixed Income,2,B50
3730,20,Life Insurance Coverage,Insurance,88,Insurance,3,B50
3731,20,Mobile Banking App,Digital,89,Digital,3,B50
3732,20,Mortgage Calculator,Loan options,81,Loans,6,B50
3733,20,Mortgage Rates,Loan options,81,Loans,7,B50
3734,20,Online Purchases,Digital,89,Digital,4,B50
3735,20,Other Borrowing Options,Loan options,81,Loans,3,B50
3736,20,Overdraft Protection,Budget,80,Budget,3,B50
3737,20,Personal Loan Calculator,Loan options,81,Loans,11,B50
3738,20,Personal Pension,Pension,83,Pensions,2,B50
3739,20,Personalised Financial Advice,Budget,80,Budget,1,B50
3740,20,Remortgage Options,Loan options,81,Loans,1,B50
3741,20,Retirement Planning Calculator,Pension,83,Pensions,1,B50
3742,20,Rewards Programme,Insights,85,Insights,2,B50
3743,20,Savings Options,Savings,82,Savings,2,B50
3744,20,Self-Invested Personal Pension (SIPP),Investment,87,Investments,4,B50
3745,20,Stock Trading and Shares,Investment,87,Investments,1,B50
3746,20,Student account,Account types,84,Accounts,4,B50
3747,20,Student Loan Repayment,Loan options,81,Loans,4,B50
3748,20,Travel Insurance,Insurance,88,Insurance,1,B50
3749,20,Trustee Banking,Account types,84,Accounts,3,B50
3750,21,Account Statements,Need to know,91,Need to know,9,B50
3751,21,Balance Transfer,Assistance,90,Assistance,5,B50
3752,21,Bereavement Support,Assistance,90,Assistance,9,B50
3753,21,Bonds,Future,92,Future,8,B50
3754,21,Budgeting Tools and Resources,Assistance,90,Assistance,2,B50
3755,21,Car Insurance Renewal,Present,93,Present,11,B50
3756,21,Cardless Cash Withdrawal,Present,93,Present,1,B50
3757,21,Cheque Payments,Present,93,Present,7,B50
3758,21,Claims,Need to know,91,Need to know,5,B50
3759,21,Credit Score,Need to know,91,Need to know,7,B50
3760,21,Current Accounts,Present,93,Present,12,B50
3761,21,Daily Savings,Need to know,91,Need to know,2,B50
3762,21,Data and Privacy Control,Need to know,91,Need to know,1,B50
3763,21,Debit Cards,Present,93,Present,2,B50
3764,21,Debt Management Services,Assistance,90,Assistance,10,B50
3765,21,Digital Confidence,Need to know,91,Need to know,12,B50
3766,21,Financial Assistance,Assistance,90,Assistance,8,B50
3767,21,Financial Education Webinars,Assistance,90,Assistance,11,B50
3768,21,Fixed Deposit,Future,92,Future,5,B50
3769,21,Fixed Term Savings,Future,92,Future,7,B50
3770,21,Fixed-rate Credit Card,Present,93,Present,10,B50
3771,21,Fraud Alerts and Monitoring,Need to know,91,Need to know,10,B50
3772,21,Fund Performance,Assistance,90,Assistance,4,B50
3773,21,Google/Apple Pay,Present,93,Present,8,B50
3774,21,Insurance Coverage Calculator,Need to know,91,Need to know,11,B50
3775,21,Interest Rates,Need to know,91,Need to know,8,B50
3776,21,International Payments,Present,93,Present,9,B50
3777,21,International Trading,Future,92,Future,2,B50
3778,21,Investment Accounts,Future,92,Future,6,B50
3779,21,ISA Accounts,Future,92,Future,9,B50
3780,21,Life Insurance Coverage,Assistance,90,Assistance,12,B50
3781,21,Mobile Banking App,Present,93,Present,4,B50
3782,21,Mortgage Calculator,Need to know,91,Need to know,3,B50
3783,21,Mortgage Rates,Assistance,90,Assistance,6,B50
3784,21,Online Purchases,Present,93,Present,3,B50
3785,21,Other Borrowing Options,Assistance,90,Assistance,13,B50
3786,21,Overdraft Protection,Assistance,90,Assistance,1,B50
3787,21,Personal Loan Calculator,Need to know,91,Need to know,6,B50
3788,21,Personal Pension,Future,92,Future,10,B50
3789,21,Personalised Financial Advice,Assistance,90,Assistance,3,B50
3790,21,Remortgage Options,Assistance,90,Assistance,14,B50
3791,21,Retirement Planning Calculator,Need to know,91,Need to know,4,B50
3792,21,Rewards Programme,Assistance,90,Assistance,7,B50
3793,21,Savings Options,Need to know,91,Need to know,13,B50
3794,21,Self-Invested Personal Pension (SIPP),Future,92,Future,3,B50
3795,21,Stock Trading and Shares,Future,92,Future,1,B50
3796,21,Student account,Present,93,Present,5,B50
3797,21,Student Loan Repayment,Present,93,Present,6,B50
3798,21,Travel Insurance,Assistance,90,Assistance,15,B50
3799,21,Trustee Banking,Future,92,Future,4,B50
3800,22,Account Statements,Accounts and invesments,94,Accounts,5,B50
3801,22,Balance Transfer,banking,96,Banking,2,B50
3802,22,Bereavement Support,Accounts and invesments,94,Accounts,7,B50
3803,22,Bonds,Accounts and invesments,94,Accounts,11,B50
3804,22,Budgeting Tools and Resources,Accounts and invesments,94,Accounts,4,B50
3805,22,Car Insurance Renewal,Insurance,98,Insurance,2,B50
3806,22,Cardless Cash Withdrawal,Accounts and invesments,94,Accounts,8,B50
3807,22,Cheque Payments,banking,96,Banking,4,B50
3808,22,Claims,Accounts and invesments,94,Accounts,14,B50
3809,22,Credit Score,Loans,95,Loans,4,B50
3810,22,Current Accounts,Accounts and invesments,94,Accounts,13,B50
3811,22,Daily Savings,Accounts and invesments,94,Accounts,24,B50
3812,22,Data and Privacy Control,Accounts and invesments,94,Accounts,10,B50
3813,22,Debit Cards,banking,96,Banking,3,B50
3814,22,Debt Management Services,Loans,95,Loans,9,B50
3815,22,Digital Confidence,Accounts and invesments,94,Accounts,19,B50
3816,22,Financial Assistance,Liabilities,97,Liabilities,6,B50
3817,22,Financial Education Webinars,Accounts and invesments,94,Accounts,18,B50
3818,22,Fixed Deposit,Accounts and invesments,94,Accounts,2,B50
3819,22,Fixed Term Savings,Accounts and invesments,94,Accounts,12,B50
3820,22,Fixed-rate Credit Card,Liabilities,97,Liabilities,3,B50
3821,22,Fraud Alerts and Monitoring,Liabilities,97,Liabilities,2,B50
3822,22,Fund Performance,Accounts and invesments,94,Accounts,9,B50
3823,22,Google/Apple Pay,Liabilities,97,Liabilities,1,B50
3824,22,Insurance Coverage Calculator,Insurance,98,Insurance,4,B50
3825,22,Interest Rates,Loans,95,Loans,7,B50
3826,22,International Payments,Accounts and invesments,94,Accounts,16,B50
3827,22,International Trading,Accounts and invesments,94,Accounts,20,B50
3828,22,Investment Accounts,Accounts and invesments,94,Accounts,26,B50
3829,22,ISA Accounts,Accounts and invesments,94,Accounts,17,B50
3830,22,Life Insurance Coverage,Insurance,98,Insurance,1,B50
3831,22,Mobile Banking App,Liabilities,97,Liabilities,5,B50
3832,22,Mortgage Calculator,Loans,95,Loans,3,B50
3833,22,Mortgage Rates,Loans,95,Loans,8,B50
3834,22,Online Purchases,Liabilities,97,Liabilities,4,B50
3835,22,Other Borrowing Options,Loans,95,Loans,1,B50
3836,22,Overdraft Protection,Loans,95,Loans,5,B50
3837,22,Personal Loan Calculator,Loans,95,Loans,6,B50
3838,22,Personal Pension,Accounts and invesments,94,Accounts,21,B50
3839,22,Personalised Financial Advice,Accounts and invesments,94,Accounts,6,B50
3840,22,Remortgage Options,Loans,95,Loans,10,B50
3841,22,Retirement Planning Calculator,Accounts and invesments,94,Accounts,15,B50
3842,22,Rewards Programme,Accounts and invesments,94,Accounts,22,B50
3843,22,Savings Options,Accounts and invesments,94,Accounts,23,B50
3844,22,Self-Invested Personal Pension (SIPP),Accounts and invesments,94,Accounts,25,B50
3845,22,Stock Trading and Shares,Accounts and invesments,94,Accounts,1,B50
3846,22,Student account,Accounts and invesments,94,Accounts,3,B50
3847,22,Student Loan Repayment,Loans,95,Loans,2,B50
3848,22,Travel Insurance,Insurance,98,Insurance,3,B50
3849,22,Trustee Banking,banking,96,Banking,1,B50
3850,24,Account Statements,Financial tools,102,Tools,11,B50
3851,24,Balance Transfer,Spending,101,Spending,3,B50
3852,24,Bereavement Support,Financial support,104,Support,1,B50
3853,24,Bonds,Savings & investments,99,Savings,11,B50
3854,24,Budgeting Tools and Resources,Financial tools,102,Tools,9,B50
3855,24,Car Insurance Renewal,Insurance,103,Insurance,3,B50
3856,24,Cardless Cash Withdrawal,Spending,101,Spending,6,B50
3857,24,Cheque Payments,Income,100,Income,3,B50
