,respondent,card,category,categoryId,categoryStandardized,order,variant,categoryEdited,agreement
3655,19,Car Insurance Renewal,CURRENT ACCOUNT,71,Accounts,3,B50,current account,20.697674418604652
3656,19,Cardless Cash Withdrawal,CURRENT ACCOUNT,71,Accounts,10,B50,current account,20.697674418604652
3657,19,Cheque Payments,CURRENT ACCOUNT,71,Accounts,5,B50,current account,20.697674418604652
3658,19,Claims,INVESTMENT,74,Investments,6,B50,investment,30.397727272727273
3659,19,Credit Score,FINANCIAL INTELLIGENCE,76,Financial literacy,3,B50,financial intelligence,44.444444444444436
3660,19,Current Accounts,CURRENT ACCOUNT,71,Accounts,15,B50,current account,20.697674418604652
3661,19,Daily Savings,CURRENT ACCOUNT,71,Accounts,14,B50,current account,20.697674418604652
3662,19,Data and Privacy Control,DIGITAL INTELLIGENCE,73,Digital,2,B50,digital intelligence,50.0
3663,19,Debit Cards,CURRENT ACCOUNT,71,Accounts,13,B50,current account,20.697674418604652
3664,19,Debt Management Services,FINANCIAL INTELLIGENCE,76,Financial literacy,6,B50,financial intelligence,44.444444444444436
3665,19,Digital Confidence,DIGITAL INTELLIGENCE,73,Digital,1,B50,digital intelligence,50.0
3666,19,Financial Assistance,FINANCIAL INTELLIGENCE,76,Financial literacy,5,B50,financial intelligence,44.444444444444436
3667,19,Financial Education Webinars,FINANCIAL INTELLIGENCE,76,Financial literacy,4,B50,financial intelligence,44.444444444444436
3668,19,Fixed Deposit,CURRENT ACCOUNT,71,Accounts,9,B50,current account,20.697674418604652
3669,19,Fixed Term Savings,CURRENT ACCOUNT,71,Accounts,6,B50,current account,20.697674418604652
3670,19,Fixed-rate Credit Card,CREDIT CARD ACCOUNT,72,Credit/debit cards,2,B50,credit card account,46.66666666666667
3671,19,Fraud Alerts and Monitoring,DIGITAL INTELLIGENCE,73,Digital,4,B50,digital intelligence,50.0
3672,19,Fund Performance,INVESTMENT,74,Investments,7,B50,investment,30.397727272727273
3673,19,Google/Apple Pay,DIGITAL INTELLIGENCE,73,Digital,3,B50,digital intelligence,50.0
3674,19,Insurance Coverage Calculator,INSURANCE INTELLIGENCE,78,Insurance,3,B50,insurance intelligence,50.48076923076923
3675,19,Interest Rates,CREDIT CARD ACCOUNT,72,Credit/debit cards,3,B50,credit card account,46.66666666666667
3676,19,International Payments,CURRENT ACCOUNT,71,Accounts,8,B50,current account,20.697674418604652
3677,19,International Trading,INVESTMENT,74,Investments,3,B50,investment,30.397727272727273
3678,19,Investment Accounts,INVESTMENT,74,Investments,5,B50,investment,30.397727272727273
3679,19,ISA Accounts,INVESTMENT,74,Investments,4,B50,investment,30.397727272727273
3680,19,Life Insurance Coverage,INSURANCE INTELLIGENCE,78,Insurance,2,B50,insurance intelligence,50.48076923076923
3681,19,Mobile Banking App,CURRENT ACCOUNT,71,Accounts,4,B50,current account,20.697674418604652
3682,19,Mortgage Calculator,MORTGAGE ACCOUNT,75,Mortgages,2,B50,mortgage account,29.081632653061224
3683,19,Mortgage Rates,MORTGAGE ACCOUNT,75,Mortgages,3,B50,mortgage account,29.081632653061224
3684,19,Online Purchases,CURRENT ACCOUNT,71,Accounts,1,B50,current account,20.697674418604652
3685,19,Other Borrowing Options,CREDIT CARD ACCOUNT,72,Credit/debit cards,4,B50,credit card account,46.66666666666667
3686,19,Overdraft Protection,CURRENT ACCOUNT,71,Accounts,7,B50,current account,20.697674418604652
3687,19,Personal Loan Calculator,CURRENT ACCOUNT,71,Accounts,12,B50,current account,20.697674418604652
3688,19,Personal Pension,PENSION ACCOUNT,79,Pensions,2,B50,pension account,68.18181818181819
3689,19,Personalised Financial Advice,FINANCIAL INTELLIGENCE,76,Financial literacy,1,B50,financial intelligence,44.444444444444436
3690,19,Remortgage Options,MORTGAGE ACCOUNT,75,Mortgages,1,B50,mortgage account,29.081632653061224
3691,19,Retirement Planning Calculator,PENSION ACCOUNT,79,Pensions,1,B50,pension account,68.18181818181819
3692,19,Rewards Programme,CURRENT ACCOUNT,71,Accounts,16,B50,current account,20.697674418604652
3693,19,Savings Options,CURRENT ACCOUNT,71,Accounts,11,B50,current account,20.697674418604652
3694,19,Self-Invested Personal Pension (SIPP),PENSION ACCOUNT,79,Pensions,3,B50,pension account,68.18181818181819
3695,19,Stock Trading and Shares,INVESTMENT,74,Investments,1,B50,investment,30.397727272727273
3696,19,Student account,LOAN,77,Loans,2,B50,loan,37.5
3697,19,Student Loan Repayment,LOAN,77,Loans,1,B50,loan,37.5
3698,19,Travel Insurance,INSURANCE INTELLIGENCE,78,Insurance,4,B50,insurance intelligence,50.48076923076923
3699,19,Trustee Banking,CURRENT ACCOUNT,71,Accounts,17,B50,current account,20.697674418604652
3700,20,Account Statements,Account types,84,Accounts,2,B50,account types,20.697674418604652
3701,20,Balance Transfer,Loan options,81,Loans,2,B50,loan options,37.5
3702,20,Bereavement Support,Insurance,88,Insurance,4,B50,insurance,50.48076923076923
3703,20,Bonds,Loan options,81,Loans,9,B50,loan options,37.5
3704,20,Budgeting Tools and Resources,Budget,80,Budget,2,B50,budget,
3705,20,Car Insurance Renewal,Insurance,88,Insurance,5,B50,insurance,50.48076923076923
3706,20,Cardless Cash Withdrawal,Digital,89,Digital,1,B50,digital,50.0
3707,20,Cheque Payments,Digital,89,Digital,9,B50,digital,50.0
3708,20,Claims,Loan options,81,Loans,5,B50,loan options,37.5
3709,20,Credit Score,Insights,85,Insights,4,B50,insights,
3710,20,Current Accounts,Account types,84,Accounts,1,B50,account types,20.697674418604652
3711,20,Daily Savings,Savings,82,Savings,1,B50,savings,24.131944444444443
3712,20,Data and Privacy Control,Digital,89,Digital,2,B50,digital,50.0
3713,20,Debit Cards,Digital,89,Digital,7,B50,digital,50.0
3714,20,Debt Management Services,Insights,85,Insights,6,B50,insights,
3715,20,Digital Confidence,Digital,89,Digital,10,B50,digital,50.0
3716,20,Financial Assistance,Loan options,81,Loans,8,B50,loan options,37.5
3717,20,Financial Education Webinars,Insights,85,Insights,5,B50,insights,
3718,20,Fixed Deposit,Fixed Income,86,Fixed Income,1,B50,fixed income,
3719,20,Fixed Term Savings,Fixed Income,86,Fixed Income,3,B50,fixed income,
3720,20,Fixed-rate Credit Card,Loan options,81,Loans,10,B50,loan options,37.5
3721,20,Fraud Alerts and Monitoring,Digital,89,Digital,6,B50,digital,50.0
3722,20,Fund Performance,Insights,85,Insights,1,B50,insights,
3723,20,Google/Apple Pay,Digital,89,Digital,8,B50,digital,50.0
3724,20,Insurance Coverage Calculator,Insurance,88,Insurance,2,B50,insurance,50.48076923076923
3725,20,Interest Rates,Insights,85,Insights,3,B50,insights,
3726,20,International Payments,Digital,89,Digital,5,B50,digital,50.0
3727,20,International Trading,Investment,87,Investments,3,B50,investment,30.397727272727273
3728,20,Investment Accounts,Investment,87,Investments,2,B50,investment,30.397727272727273
3729,20,ISA Accounts,Fixed Income,86,Fixed Income,2,B50,fixed income,
3730,20,Life Insurance Coverage,Insurance,88,Insurance,3,B50,insurance,50.48076923076923
3731,20,Mobile Banking App,Digital,89,Digital,3,B50,digital,50.0
3732,20,Mortgage Calculator,Loan options,81,Loans,6,B50,loan options,37.5
3733,20,Mortgage Rates,Loan options,81,Loans,7,B50,loan options,37.5
3734,20,Online Purchases,Digital,89,Digital,4,B50,digital,50.0
3735,20,Other Borrowing Options,Loan options,81,Loans,3,B50,loan options,37.5
3736,20,Overdraft Protection,Budget,80,Budget,3,B50,budget,
3737,20,Personal Loan Calculator,Loan options,81,Loans,11,B50,loan options,37.5
3738,20,Personal Pension,Pension,83,Pensions,2,B50,pension,68.18181818181819
3739,20,Personalised Financial Advice,Budget,80,Budget,1,B50,budget,
3740,20,Remortgage Options,Loan options,81,Loans,1,B50,loan options,37.5
3741,20,Retirement Planning Calculator,Pension,83,Pensions,1,B50,pension,68.18181818181819
3742,20,Rewards Programme,Insights,85,Insights,2,B50,insights,
3743,20,Savings Options,Savings,82,Savings,2,B50,savings,24.131944444444443
3744,20,Self-Invested Personal Pension (SIPP),Investment,87,Investments,4,B50,investment,30.397727272727273
3745,20,Stock Trading and Shares,Investment,87,Investments,1,B50,investment,30.397727272727273
3746,20,Student account,Account types,84,Accounts,4,B50,account types,20.697674418604652
3747,20,Student Loan Repayment,Loan options,81,Loans,4,B50,loan options,37.5
3748,20,Travel Insurance,Insurance,88,Insurance,1,B50,insurance,50.48076923076923
3749,20,Trustee Banking,Account types,84,Accounts,3,B50,account types,20.697674418604652
3750,21,Account Statements,Need to know,91,Need to know,9,B50,need to know,
3751,21,Balance Transfer,Assistance,90,Assistance,5,B50,assistance,55.55555555555555
3752,21,Bereavement Support,Assistance,90,Assistance,9,B50,assistance,55.55555555555555
3753,21,Bonds,Future,92,Future,8,B50,future,
3754,21,Budgeting Tools and Resources,Assistance,90,Assistance,2,B50,assistance,55.55555555555555
3755,21,Car Insurance Renewal,Present,93,Present,11,B50,present,
3756,21,Cardless Cash Withdrawal,Present,93,Present,1,B50,present,
3757,21,Cheque Payments,Present,93,Present,7,B50,present,
3758,21,Claims,Need to know,91,Need to know,5,B50,need to know,
3759,21,Credit Score,Need to know,91,Need to know,7,B50,need to know,
3760,21,Current Accounts,Present,93,Present,12,B50,present,
3761,21,Daily Savings,Need to know,91,Need to know,2,B50,need to know,
3762,21,Data and Privacy Control,Need to know,91,Need to know,1,B50,need to know,
3763,21,Debit Cards,Present,93,Present,2,B50,present,
3764,21,Debt Management Services,Assistance,90,Assistance,10,B50,assistance,55.55555555555555
3765,21,Digital Confidence,Need to know,91,Need to know,12,B50,need to know,
3766,21,Financial Assistance,Assistance,90,Assistance,8,B50,assistance,55.55555555555555
3767,21,Financial Education Webinars,Assistance,90,Assistance,11,B50,assistance,55.55555555555555
3768,21,Fixed Deposit,Future,92,Future,5,B50,future,
3769,21,Fixed Term Savings,Future,92,Future,7,B50,future,
3770,21,Fixed-rate Credit Card,Present,93,Present,10,B50,present,
3771,21,Fraud Alerts and Monitoring,Need to know,91,Need to know,10,B50,need to know,
3772,21,Fund Performance,Assistance,90,Assistance,4,B50,assistance,55.55555555555555
3773,21,Google/Apple Pay,Present,93,Present,8,B50,present,
3774,21,Insurance Coverage Calculator,Need to know,91,Need to know,11,B50,need to know,
3775,21,Interest Rates,Need to know,91,Need to know,8,B50,need to know,
3776,21,International Payments,Present,93,Present,9,B50,present,
3777,21,International Trading,Future,92,Future,2,B50,future,
3778,21,Investment Accounts,Future,92,Future,6,B50,future,
3779,21,ISA Accounts,Future,92,Future,9,B50,future,
3780,21,Life Insurance Coverage,Assistance,90,Assistance,12,B50,assistance,55.55555555555555
3781,21,Mobile Banking App,Present,93,Present,4,B50,present,
3782,21,Mortgage Calculator,Need to know,91,Need to know,3,B50,need to know,
3783,21,Mortgage Rates,Assistance,90,Assistance,6,B50,assistance,55.55555555555555
3784,21,Online Purchases,Present,93,Present,3,B50,present,
3785,21,Other Borrowing Options,Assistance,90,Assistance,13,B50,assistance,55.55555555555555
3786,21,Overdraft Protection,Assistance,90,Assistance,1,B50,assistance,55.55555555555555
3787,21,Personal Loan Calculator,Need to know,91,Need to know,6,B50,need to know,
3788,21,Personal Pension,Future,92,Future,10,B50,future,
3789,21,Personalised Financial Advice,Assistance,90,Assistance,3,B50,assistance,55.55555555555555
3790,21,Remortgage Options,Assistance,90,Assistance,14,B50,assistance,55.55555555555555
3791,21,Retirement Planning Calculator,Need to know,91,Need to know,4,B50,need to know,
3792,21,Rewards Programme,Assistance,90,Assistance,7,B50,assistance,55.55555555555555
3793,21,Savings Options,Need to know,91,Need to know,13,B50,need to know,
3794,21,Self-Invested Personal Pension (SIPP),Future,92,Future,3,B50,future,
3795,21,Stock Trading and Shares,Future,92,Future,1,B50,future,
3796,21,Student account,Present,93,Present,5,B50,present,
3797,21,Student Loan Repayment,Present,93,Present,6,B50,present,
3798,21,Travel Insurance,Assistance,90,Assistance,15,B50,assistance,55.55555555555555
3799,21,Trustee Banking,Future,92,Future,4,B50,future,
3800,22,Account Statements,Accounts and invesments,94,Accounts,5,B50,accounts and invesments,20.697674418604652
3801,22,Balance Transfer,banking,96,Banking,2,B50,banking,30.948121645796068
3802,22,Bereavement Support,Accounts and invesments,94,Accounts,7,B50,accounts and invesments,20.697674418604652
3803,22,Bonds,Accounts and invesments,94,Accounts,11,B50,accounts and invesments,20.697674418604652
3804,22,Budgeting Tools and Resources,Accounts and invesments,94,Accounts,4,B50,accounts and invesments,20.697674418604652
3805,22,Car Insurance Renewal,Insurance,98,Insurance,2,B50,insurance,50.48076923076923
3806,22,Cardless Cash Withdrawal,Accounts and invesments,94,Accounts,8,B50,accounts and invesments,20.697674418604652
3807,22,Cheque Payments,banking,96,Banking,4,B50,banking,30.948121645796068
3808,22,Claims,Accounts and invesments,94,Accounts,14,B50,accounts and invesments,20.697674418604652
3809,22,Credit Score,Loans,95,Loans,4,B50,loans,37.5
3810,22,Current Accounts,Accounts and invesments,94,Accounts,13,B50,accounts and invesments,20.697674418604652
3811,22,Daily Savings,Accounts and invesments,94,Accounts,24,B50,accounts and invesments,20.697674418604652
3812,22,Data and Privacy Control,Accounts and invesments,94,Accounts,10,B50,accounts and invesments,20.697674418604652
3813,22,Debit Cards,banking,96,Banking,3,B50,banking,30.948121645796068
3814,22,Debt Management Services,Loans,95,Loans,9,B50,loans,37.5
3815,22,Digital Confidence,Accounts and invesments,94,Accounts,19,B50,accounts and invesments,20.697674418604652
3816,22,Financial Assistance,Liabilities,97,Liabilities,6,B50,liabilities,
3817,22,Financial Education Webinars,Accounts and invesments,94,Accounts,18,B50,accounts and invesments,20.697674418604652
3818,22,Fixed Deposit,Accounts and invesments,94,Accounts,2,B50,accounts and invesments,20.697674418604652
3819,22,Fixed Term Savings,Accounts and invesments,94,Accounts,12,B50,accounts and invesments,20.697674418604652
3820,22,Fixed-rate Credit Card,Liabilities,97,Liabilities,3,B50,liabilities,
3821,22,Fraud Alerts and Monitoring,Liabilities,97,Liabilities,2,B50,liabilities,
3822,22,Fund Performance,Accounts and invesments,94,Accounts,9,B50,accounts and invesments,20.697674418604652
3823,22,Google/Apple Pay,Liabilities,97,Liabilities,1,B50,liabilities,
3824,22,Insurance Coverage Calculator,Insurance,98,Insurance,4,B50,insurance,50.48076923076923
3825,22,Interest Rates,Loans,95,Loans,7,B50,loans,37.5
3826,22,International Payments,Accounts and invesments,94,Accounts,16,B50,accounts and invesments,20.697674418604652
3827,22,International Trading,Accounts and invesments,94,Accounts,20,B50,accounts and invesments,20.697674418604652
3828,22,Investment Accounts,Accounts and invesments,94,Accounts,26,B50,accounts and invesments,20.697674418604652
3829,22,ISA Accounts,Accounts and invesments,94,Accounts,17,B50,accounts and invesments,20.697674418604652
3830,22,Life Insurance Coverage,Insurance,98,Insurance,1,B50,insurance,50.48076923076923
3831,22,Mobile Banking App,Liabilities,97,Liabilities,5,B50,liabilities,
3832,22,Mortgage Calculator,Loans,95,Loans,3,B50,loans,37.5
3833,22,Mortgage Rates,Loans,95,Loans,8,B50,loans,37.5
3834,22,Online Purchases,Liabilities,97,Liabilities,4,B50,liabilities,
3835,22,Other Borrowing Options,Loans,95,Loans,1,B50,loans,37.5
3836,22,Overdraft Protection,Loans,95,Loans,5,B50,loans,37.5
3837,22,Personal Loan Calculator,Loans,95,Loans,6,B50,loans,37.5
3838,22,Personal Pension,Accounts and invesments,94,Accounts,21,B50,accounts and invesments,20.697674418604652
3839,22,Personalised Financial Advice,Accounts and invesments,94,Accounts,6,B50,accounts and invesments,20.697674418604652
3840,22,Remortgage Options,Loans,95,Loans,10,B50,loans,37.5
3841,22,Retirement Planning Calculator,Accounts and invesments,94,Accounts,15,B50,accounts and invesments,20.697674418604652
3842,22,Rewards Programme,Accounts and invesments,94,Accounts,22,B50,accounts and invesments,20.697674418604652
